key_0,STM,Month,S1: Motor-MO,S2: Motor-MO,id_stevca,Lat,Lon,cesta,ime_smeri
123,123,11,0.2916666666666667,0.275,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,12,0.0721326164874552,0.08602150537634409,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
124,124,1,0.0031362007168458782,0.002688172043010753,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,2,0.014705882352941176,0.008333333333333333,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,3,0.19200450450450451,0.17623873873873874,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,4,0.5541666666666667,0.5708333333333333,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,5,0.36359315589353614,0.33365019011406843,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,6,0.4659090909090909,0.4872159090909091,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,7,0.8971774193548387,0.9139784946236559,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,8,1.030241935483871,1.0208333333333333,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,9,0.7247474747474747,0.7228535353535354,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,10,0.24686379928315413,0.2594086021505376,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,11,0.0787037037037037,0.060648148148148145,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
124,124,12,0.010304659498207885,0.008064516129032258,124.0,46.1076173301554,15.1211260441465,G2-108,Hrastnik - Zidani Most
125,125,1,0.04435483870967742,0.05734767025089606,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,2,0.08823529411764706,0.09803921568627451,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,3,0.6478494623655914,0.7275985663082437,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,4,1.3581989247311828,1.3454301075268817,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,5,1.7923387096774193,1.8245967741935485,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,6,1.6833333333333333,1.7416666666666667,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,7,1.6751054852320675,1.8380801687763713,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,8,2.0125448028673834,2.15994623655914,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,9,1.089351851851852,1.2342592592592592,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,10,0.774641577060932,0.8378136200716846,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,11,0.2574074074074074,0.2777777777777778,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
125,125,12,0.07661290322580645,0.08960573476702509,125.0,46.3323701553071,15.5746123062165,R1-219,Poljčane - Sl. Bistrica
126,126,1,0.01747311827956989,0.0264336917562724,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,2,0.053431372549019605,0.060784313725490195,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,3,0.5040322580645161,0.5591397849462365,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,4,1.225,1.3037037037037038,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,5,1.4278673835125448,1.4103942652329748,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,6,1.5578703703703705,1.5694444444444444,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,7,1.4834229390681004,1.6017025089605734,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,8,1.8767921146953406,1.9762544802867383,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,9,0.9675925925925926,1.0342592592592592,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,10,0.6653225806451613,0.7423835125448028,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,11,0.19398148148148148,0.1986111111111111,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
126,126,12,0.034050179211469536,0.04435483870967742,126.0,46.246755007112704,15.5722102628629,R1-219,Podplat - Poljčane
127,127,1,0.04390681003584229,0.023297491039426525,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,2,0.10666666666666667,0.09833333333333333,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,3,1.3386243386243386,1.2374338624338623,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,4,2.349537037037037,2.046759259259259,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,5,3.4596774193548385,2.8830645161290325,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,6,3.383796296296296,3.0050925925925926,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,7,3.223566308243728,2.857078853046595,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,8,3.306410256410256,2.9775641025641026,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,9,2.390277777777778,2.1638888888888888,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,10,0.8844086021505376,0.7889784946236559,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,11,0.3423611111111111,0.3263888888888889,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
127,127,12,0.07862903225806452,0.07661290322580645,127.0,46.13322169845961,15.0348479703796,R1-223,Bevško - most čez Savo
128,128,1,0.03808243727598566,0.03449820788530466,128.0,46.158079263306796,15.608123424309799,R1-219,Golobinjek - Mestinje
128,128,2,0.07598039215686274,0.060294117647058824,128.0,46.158079263306796,15.608123424309799,R1-219,Golobinjek - Mestinje
128,128,3,0.5560035842293907,0.5546594982078853,128.0,46.158079263306796,15.608123424309799,R1-219,Golobinjek - Mestinje
128,128,4,1.287037037037037,1.200462962962963,128.0,46.158079263306796,15.608123424309799,R1-219,Golobinjek - Mestinje
128,128,5,1.6612903225806452,1.581541218637993,128.0,46.158079263306796,15.608123424309799,R1-219,Golobinjek - Mestinje
